,index,tconst,ordering,nconst,category,job,characters,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,primaryName,birthYear,deathYear,primaryProfession,directors,writers
13307,13311,tt0278293,6,nm0190860,writer,screenplay,,movie,El misterio del Trinidad,El misterio del Trinidad,0,2003,,92,Drama,Carlos Cuarón,1966.0,,"writer,director,producer",nm0305531,nm0190860
13308,13310,tt0278293,5,nm0305531,director,,,movie,El misterio del Trinidad,El misterio del Trinidad,0,2003,,92,Drama,José Luis García Agraz,,,"director,writer,editor",nm0305531,nm0190860
13309,13314,tt0278293,9,nm0530315,cinematographer,,,movie,El misterio del Trinidad,El misterio del Trinidad,0,2003,,92,Drama,Pedro Juan López,,,"cinematographer,camera_department,producer",nm0305531,nm0190860
13310,13308,tt0278293,3,nm0663238,actor,,"[""René Marengo""]",movie,El misterio del Trinidad,El misterio del Trinidad,0,2003,,92,Drama,Alejandro Parodi,1929.0,2011.0,actor,nm0305531,nm0190860
13311,13307,tt0278293,2,nm0429079,actress,,"[""Isabel Aguirre""]",movie,El misterio del Trinidad,El misterio del Trinidad,0,2003,,92,Drama,Rebecca Jones,1957.0,,"actress,producer,writer",nm0305531,nm0190860
13312,13306,tt0278293,10,nm0032737,actor,,"[""Mauricio""]",movie,El misterio del Trinidad,El misterio del Trinidad,0,2003,,92,Drama,Carlos Aragón,,,actor,nm0305531,nm0190860
13313,13305,tt0278293,1,nm0658760,actor,,"[""Juan Aguirre""]",movie,El misterio del Trinidad,El misterio del Trinidad,0,2003,,92,Drama,Eduardo Palomo,1962.0,2003.0,"actor,producer",nm0305531,nm0190860
13314,13309,tt0278293,4,nm0317773,actor,,"[""Agustín""]",movie,El misterio del Trinidad,El misterio del Trinidad,0,2003,,92,Drama,Guillermo Gil,1943.0,2008.0,actor,nm0305531,nm0190860
13315,13324,tt0278295,9,nm0534215,cinematographer,director of photography,,movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Glen MacPherson,1957.0,,"cinematographer,camera_department,miscellaneous",nm0106230,"nm0485898,nm0001084"
13316,13322,tt0278295,7,nm0023297,producer,producer,,movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Matt Alvarez,,,"producer,camera_department,miscellaneous",nm0106230,"nm0485898,nm0001084"
13317,13321,tt0278295,6,nm0485898,writer,written by,,movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Ronald Lang,,,"producer,writer,actor",nm0106230,"nm0485898,nm0001084"
13318,13320,tt0278295,5,nm0106230,director,,,movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Kevin Bray,,,"director,producer,actor",nm0106230,"nm0485898,nm0001084"
13319,13323,tt0278295,8,nm0614373,composer,,,movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",John Murphy,1965.0,,"composer,soundtrack,music_department",nm0106230,"nm0485898,nm0001084"
13320,13318,tt0278295,3,nm0281107,actor,,"[""Williamson""]",movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Tommy Flanagan,1965.0,,actor,nm0106230,"nm0485898,nm0001084"
13321,13317,tt0278295,2,nm0258402,actor,,"[""Reggie""]",movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Mike Epps,1970.0,,"actor,producer,writer",nm0106230,"nm0485898,nm0001084"
13322,13316,tt0278295,10,nm0385720,editor,,,movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Suzanne Hines,,,"editor,editorial_department,music_department",nm0106230,"nm0485898,nm0001084"
13323,13315,tt0278295,1,nm0001084,actor,,"[""Bucum""]",movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Ice Cube,1969.0,,"soundtrack,actor,producer",nm0106230,"nm0485898,nm0001084"
13324,13319,tt0278295,4,nm0152231,actress,,"[""Ursula""]",movie,All About the Benjamins,All About the Benjamins,0,2002,,95,"Action,Comedy,Crime",Carmen Chaplin,1977.0,,"actress,producer,director",nm0106230,"nm0485898,nm0001084"
13325,13334,tt0278395,9,nm0109052,production_designer,,,movie,Clover Bend,Clover Bend,0,2002,,89,Drama,Julie Briggs,1972.0,,"production_designer,art_director,art_department",nm0895995,
13326,13333,tt0278395,8,nm0177000,editor,,,movie,Clover Bend,Clover Bend,0,2002,,89,Drama,David C. Cook,,,"editor,production_manager,editorial_department",nm0895995,
13327,13332,tt0278395,7,nm0850779,cinematographer,,,movie,Clover Bend,Clover Bend,0,2002,,89,Drama,John P. Tarver,,,"cinematographer,camera_department,producer",nm0895995,
13328,13331,tt0278395,6,nm1060007,composer,,,movie,Clover Bend,Clover Bend,0,2002,,89,Drama,Steve London,1970.0,,"composer,music_department,producer",nm0895995,
13329,13330,tt0278395,5,nm0895995,director,,,movie,Clover Bend,Clover Bend,0,2002,,89,Drama,Michael Vickerman,1968.0,,"writer,producer,director",nm0895995,
13330,13328,tt0278395,3,nm0179224,actor,,"[""Cotton""]",movie,Clover Bend,Clover Bend,0,2002,,89,Drama,Barry Corbin,1940.0,,"actor,producer,soundtrack",nm0895995,
13331,13327,tt0278395,2,nm0001418,actor,,"[""McGary""]",movie,Clover Bend,Clover Bend,0,2002,,89,Drama,David Keith,1954.0,,"actor,music_department,director",nm0895995,
13332,13326,tt0278395,10,nm0005297,actress,,"[""Claire""]",movie,Clover Bend,Clover Bend,0,2002,,89,Drama,Marnette Patterson,1980.0,,"actress,soundtrack,producer",nm0895995,
13333,13325,tt0278395,1,nm0001810,actor,,"[""Bill""]",movie,Clover Bend,Clover Bend,0,2002,,89,Drama,Robert Urich,1946.0,2002.0,"actor,producer,soundtrack",nm0895995,
13334,13329,tt0278395,4,nm0001292,actress,,"[""Betty Clayton""]",movie,Clover Bend,Clover Bend,0,2002,,89,Drama,Erin Gray,1950.0,,"actress,talent_agent,soundtrack",nm0895995,
13335,13340,tt0278396,6,nm0278342,director,,,movie,Coffin Joe: The Strange World of José Mojica Marins,Maldito - O Estranho Mundo de José Mojica Marins,0,2001,,65,Documentary,Ivan Finotti,,,"director,writer,producer","nm0054004,nm0278342",
13336,13341,tt0278396,7,nm2649196,cinematographer,,,movie,Coffin Joe: The Strange World of José Mojica Marins,Maldito - O Estranho Mundo de José Mojica Marins,0,2001,,65,Documentary,André Finotti,,,"editor,editorial_department,writer","nm0054004,nm0278342",
13337,13339,tt0278396,5,nm0054004,director,,,movie,Coffin Joe: The Strange World of José Mojica Marins,Maldito - O Estranho Mundo de José Mojica Marins,0,2001,,65,Documentary,André Barcinski,,,"writer,director,cinematographer","nm0054004,nm0278342",
13338,13335,tt0278396,1,nm0596261,self,,"[""Self""]",movie,Coffin Joe: The Strange World of José Mojica Marins,Maldito - O Estranho Mundo de José Mojica Marins,0,2001,,65,Documentary,José Mojica Marins,1936.0,2020.0,"actor,director,writer","nm0054004,nm0278342",
13339,13337,tt0278396,3,nm3652255,self,,"[""Self""]",movie,Coffin Joe: The Strange World of José Mojica Marins,Maldito - O Estranho Mundo de José Mojica Marins,0,2001,,65,Documentary,Isaac Flor,,,,"nm0054004,nm0278342",
13340,13336,tt0278396,2,nm3652431,self,,"[""Self""]",movie,Coffin Joe: The Strange World of José Mojica Marins,Maldito - O Estranho Mundo de José Mojica Marins,0,2001,,65,Documentary,Conceição Marins,,,,"nm0054004,nm0278342",
13341,13338,tt0278396,4,nm1240645,self,,"[""Self""]",movie,Coffin Joe: The Strange World of José Mojica Marins,Maldito - O Estranho Mundo de José Mojica Marins,0,2001,,65,Documentary,Mário Lima,,,"actor,producer,script_department","nm0054004,nm0278342",
13342,13350,tt0278412,8,nm0775530,producer,producer,,movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Romain Schroeder,,,"producer,miscellaneous,actor",nm0716135,"nm4721572,nm0122076,nm0716135"
13343,13349,tt0278412,7,nm0122076,writer,screenwriter,,movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Michael Burks,,,"writer,producer,actor",nm0716135,"nm4721572,nm0122076,nm0716135"
13344,13348,tt0278412,6,nm4721572,writer,story,,movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Bob Brabham,,,writer,nm0716135,"nm4721572,nm0122076,nm0716135"
13345,13347,tt0278412,5,nm0716135,director,,,movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Tom Reeve,1962.0,,"producer,assistant_director,director",nm0716135,"nm4721572,nm0122076,nm0716135"
13346,13351,tt0278412,9,nm0910621,composer,,,movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Gast Waltzing,1956.0,,"music_department,composer,soundtrack",nm0716135,"nm4721572,nm0122076,nm0716135"
13347,13345,tt0278412,3,nm0871547,actor,,"[""Malcolm Slee""]",movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Bill Treacher,1930.0,,actor,nm0716135,"nm4721572,nm0122076,nm0716135"
13348,13344,tt0278412,2,nm0518321,actress,,"[""Rachel Blackmon""]",movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Louise Lombard,1970.0,,actress,nm0716135,"nm4721572,nm0122076,nm0716135"
13349,13343,tt0278412,10,nm0823628,cinematographer,,,movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Joost van Starrenburg,,,"cinematographer,camera_department",nm0716135,"nm4721572,nm0122076,nm0716135"
13350,13342,tt0278412,1,nm0000530,actor,,"[""Raymond Cane""]",movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Andrew McCarthy,1962.0,,"actor,director,producer",nm0716135,"nm4721572,nm0122076,nm0716135"
13351,13346,tt0278412,4,nm0433828,actor,,"[""Artemus""]",movie,Diggity's Treasure,Diggity: A Home at Last,0,2001,,91,Drama,Stefan Jürgens,1963.0,,actor,nm0716135,"nm4721572,nm0122076,nm0716135"
13352,13359,tt0278413,8,nm1709653,production_designer,,,movie,Distance,Distance,0,2001,,132,Drama,Keiko Mitsumatsu,,,"art_director,production_designer,art_department",nm0466153,nm0466153
13353,13358,tt0278413,7,nm0945594,cinematographer,,,movie,Distance,Distance,0,2001,,132,Drama,Yutaka Yamazaki,1940.0,,"cinematographer,camera_department,producer",nm0466153,nm0466153
13354,13357,tt0278413,6,nm0015316,producer,producer,,movie,Distance,Distance,0,2001,,132,Drama,Masayuki Akieda,,,producer,nm0466153,nm0466153
13355,13356,tt0278413,5,nm0466153,director,,,movie,Distance,Distance,0,2001,,132,Drama,Hirokazu Koreeda,1962.0,,"director,writer,editor",nm0466153,nm0466153
13356,13355,tt0278413,4,nm0622407,actress,,"[""Kiyoka""]",movie,Distance,Distance,0,2001,,132,Drama,Yui Natsukawa,1968.0,,actress,nm0466153,nm0466153
13357,13353,tt0278413,2,nm0410832,actor,,"[""Masaru""]",movie,Distance,Distance,0,2001,,132,Drama,Yûsuke Iseya,1976.0,,"actor,director,writer",nm0466153,nm0466153
13358,13352,tt0278413,1,nm0033152,actor,,"[""Atsushi""]",movie,Distance,Distance,0,2001,,132,Drama,Arata Iura,1974.0,,actor,nm0466153,nm0466153
13359,13354,tt0278413,3,nm0855398,actor,,"[""Makoto""]",movie,Distance,Distance,0,2001,,132,Drama,Susumu Terajima,1963.0,,actor,nm0466153,nm0466153
13360,13367,tt0278422,7,nm0362924,cinematographer,,,movie,Buttleman,Buttleman,0,2003,,94,Comedy,Thomas Hargis,,,"cinematographer,director,actor",nm0831339,nm0831339
13361,13369,tt0278422,9,nm1682577,production_designer,,,movie,Buttleman,Buttleman,0,2003,,94,Comedy,John J. Barham,,,"actor,camera_department,production_designer",nm0831339,nm0831339
13362,13368,tt0278422,8,nm0444983,editor,,,movie,Buttleman,Buttleman,0,2003,,94,Comedy,Jessica Kehrhahn,,,"editor,editorial_department",nm0831339,nm0831339
13363,13365,tt0278422,5,nm0831339,director,,,movie,Buttleman,Buttleman,0,2003,,94,Comedy,Francis Stokes,,,"writer,director,actor",nm0831339,nm0831339
13364,13366,tt0278422,6,nm0363052,producer,producer,,movie,Buttleman,Buttleman,0,2003,,94,Comedy,Shereen Hariri,1970.0,,"producer,miscellaneous",nm0831339,nm0831339
13365,13363,tt0278422,3,nm0266198,actor,,"[""Doug Linsey""]",movie,Buttleman,Buttleman,0,2003,,94,Comedy,Stephen Falk,1972.0,,"writer,producer,director",nm0831339,nm0831339
13366,13364,tt0278422,4,nm0000947,actress,,"[""Mrs. Buttleman""]",movie,Buttleman,Buttleman,0,2003,,94,Comedy,Karen Black,1939.0,2013.0,"actress,soundtrack,writer",nm0831339,nm0831339
13367,13362,tt0278422,2,nm0056342,actress,,"[""Wendy Blitzer""]",movie,Buttleman,Buttleman,0,2003,,94,Comedy,Anita Barone,1964.0,,actress,nm0831339,nm0831339
13368,13361,tt0278422,10,nm0327603,production_designer,,,movie,Buttleman,Buttleman,0,2003,,94,Comedy,Alberto Gonzalez-Reyna,,,"art_director,art_department,production_designer",nm0831339,nm0831339
13369,13360,tt0278422,1,nm0370035,actor,,"[""Harold Buttleman""]",movie,Buttleman,Buttleman,0,2003,,94,Comedy,John Hawkes,1959.0,,"actor,soundtrack,music_department",nm0831339,nm0831339
13370,13378,tt0278435,8,nm0005563,producer,producer,,movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Irwin Winkler,1931.0,,"producer,writer,director",nm0000776,nm0443582
13371,13377,tt0278435,7,nm0184620,producer,producer,,movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Rob Cowan,,,"producer,assistant_director,writer",nm0000776,nm0443582
13372,13376,tt0278435,6,nm0443582,writer,written by,,movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Nicholas Kazan,1945.0,,"writer,producer,director",nm0000776,nm0443582
13373,13375,tt0278435,5,nm0000776,director,,,movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Michael Apted,1941.0,2021.0,"director,producer,miscellaneous",nm0000776,nm0443582
13374,13379,tt0278435,9,nm0003417,composer,,,movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",David Arnold,1962.0,,"soundtrack,music_department,composer",nm0000776,nm0443582
13375,13373,tt0278435,3,nm0021100,actress,,"[""Gracie Hiller""]",movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Tessa Allen,1996.0,,actress,nm0000776,nm0443582
13376,13372,tt0278435,2,nm0001004,actor,,"[""Mitch Hiller""]",movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Billy Campbell,1959.0,,"actor,camera_department,producer",nm0000776,nm0443582
13377,13371,tt0278435,10,nm0831114,cinematographer,,,movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Rogier Stoffers,1961.0,,"cinematographer,camera_department",nm0000776,nm0443582
13378,13370,tt0278435,1,nm0000182,actress,,"[""Slim Hiller""]",movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Jennifer Lopez,1969.0,,"actress,producer,soundtrack",nm0000776,nm0443582
13379,13374,tt0278435,4,nm0000496,actress,,"[""Ginny""]",movie,Enough,Enough,0,2002,,115,"Crime,Drama,Thriller",Juliette Lewis,1973.0,,"actress,soundtrack,director",nm0000776,nm0443582
13380,13389,tt0278487,9,nm0834788,producer,producer,,movie,Hotel,Hotel,0,2001,,93,Comedy,Ernst Etchie Stroh,1949.0,,"producer,actor,executive",nm0001214,"nm0930748,nm0001214,nm0916925"
13381,13388,tt0278487,8,nm0829176,producer,producer,,movie,Hotel,Hotel,0,2001,,93,Comedy,Annie Stewart,,,"producer,executive",nm0001214,"nm0930748,nm0001214,nm0916925"
13382,13387,tt0278487,7,nm0916925,writer,"play ""The Duchess of Malfi""",,movie,Hotel,Hotel,0,2001,,93,Comedy,John Webster,1578.0,1634.0,writer,nm0001214,"nm0930748,nm0001214,nm0916925"
13383,13386,tt0278487,6,nm0930748,writer,adaptation,,movie,Hotel,Hotel,0,2001,,93,Comedy,Heathcote Williams,1941.0,2017.0,"actor,writer,director",nm0001214,"nm0930748,nm0001214,nm0916925"
13384,13385,tt0278487,5,nm0001214,director,,,movie,Hotel,Hotel,0,2001,,93,Comedy,Mike Figgis,1948.0,,"director,writer,composer",nm0001214,"nm0930748,nm0001214,nm0916925"
13385,13384,tt0278487,4,nm0000161,actress,,"[""Charlee Boux""]",movie,Hotel,Hotel,0,2001,,93,Comedy,Salma Hayek,1966.0,,"actress,producer,soundtrack",nm0001214,"nm0930748,nm0001214,nm0916925"
13386,13382,tt0278487,2,nm0004787,actress,,"[""Duchess of Malfi""]",movie,Hotel,Hotel,0,2001,,93,Comedy,Saffron Burrows,1972.0,,"actress,director,writer",nm0001214,"nm0930748,nm0001214,nm0916925"
13387,13381,tt0278487,10,nm0547579,composer,,,movie,Hotel,Hotel,0,2001,,93,Comedy,Anthony Marinelli,1959.0,,"music_department,composer,soundtrack",nm0001214,"nm0930748,nm0001214,nm0916925"
13388,13380,tt0278487,1,nm0066586,actor,,"[""Antonio""]",movie,Hotel,Hotel,0,2001,,93,Comedy,Max Beesley,1971.0,,"actor,soundtrack,producer",nm0001214,"nm0930748,nm0001214,nm0916925"
13389,13383,tt0278487,3,nm0406975,actor,,"[""Trent Stoken""]",movie,Hotel,Hotel,0,2001,,93,Comedy,Rhys Ifans,1967.0,,"actor,soundtrack,producer",nm0001214,"nm0930748,nm0001214,nm0916925"
13390,13396,tt0278488,6,nm0008935,writer,written by,,movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Dustin Lee Abraham,,,"producer,miscellaneous,writer",nm0245888,nm0008935
13391,13398,tt0278488,8,nm0254886,producer,producer,,movie,How High,How High,0,2001,,93,"Comedy,Fantasy",James Ellis,,,"producer,music_department",nm0245888,nm0008935
13392,13399,tt0278488,9,nm0307975,producer,producer,,movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Shauna Garr,,,"producer,director,writer",nm0245888,nm0008935
13393,13397,tt0278488,7,nm0000362,producer,producer,,movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Danny DeVito,1944.0,,"actor,producer,director",nm0245888,nm0008935
13394,13395,tt0278488,5,nm0245888,director,,,movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Jesse Dylan,1966.0,,"director,producer,writer",nm0245888,nm0008935
13395,13391,tt0278488,10,nm0787834,producer,producer,,movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Michael Shamberg,,,"producer,actor,editor",nm0245888,nm0008935
13396,13393,tt0278488,3,nm0044762,actor,,"[""Dean Carl Cain""]",movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Obba Babatundé,1951.0,,"actor,producer,director",nm0245888,nm0008935
13397,13392,tt0278488,2,nm0714983,actor,,"[""Jamal King""]",movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Redman,1970.0,,"soundtrack,actor,producer",nm0245888,nm0008935
13398,13390,tt0278488,1,nm0541218,actor,,"[""Silas P. Silas""]",movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Method Man,1971.0,,"actor,soundtrack,producer",nm0245888,nm0008935
13399,13394,tt0278488,4,nm0258402,actor,,"[""Baby Powder""]",movie,How High,How High,0,2001,,93,"Comedy,Fantasy",Mike Epps,1970.0,,"actor,producer,writer",nm0245888,nm0008935
13400,13409,tt0278500,9,nm0682503,cinematographer,director of photography,,movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Tony Pierce-Roberts,1944.0,,"cinematographer,camera_department,actor",nm0662529,"nm0928492,nm0662529"
13401,13408,tt0278500,8,nm0596495,composer,,,movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Charlie Mole,,,"composer,soundtrack,actor",nm0662529,"nm0928492,nm0662529"
13402,13407,tt0278500,7,nm0859877,producer,producer,,movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Barnaby Thompson,1961.0,,"producer,director,assistant_director",nm0662529,"nm0928492,nm0662529"
13403,13406,tt0278500,6,nm0928492,writer,"play ""The Importance of Being Earnest""",,movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Oscar Wilde,1854.0,1900.0,"writer,soundtrack",nm0662529,"nm0928492,nm0662529"
13404,13405,tt0278500,5,nm0662529,director,,,movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Oliver Parker,1960.0,,"actor,director,producer",nm0662529,"nm0928492,nm0662529"
13405,13404,tt0278500,4,nm0000702,actress,,"[""Cecily""]",movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Reese Witherspoon,1976.0,,"actress,producer,soundtrack",nm0662529,"nm0928492,nm0662529"
13406,13403,tt0278500,3,nm0640323,actress,,"[""Gwendolen""]",movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Frances O'Connor,1967.0,,"actress,soundtrack",nm0662529,"nm0928492,nm0662529"
13407,13402,tt0278500,2,nm0000147,actor,,"[""Jack""]",movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Colin Firth,1960.0,,"actor,producer,soundtrack",nm0662529,"nm0928492,nm0662529"
13408,13401,tt0278500,10,nm0072424,editor,,,movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Guy Bensley,,,"editor,editorial_department,actor",nm0662529,"nm0928492,nm0662529"
13409,13400,tt0278500,1,nm0000391,actor,,"[""Algy""]",movie,The Importance of Being Earnest,The Importance of Being Earnest,0,2002,,97,"Comedy,Drama,Romance",Rupert Everett,1959.0,,"actor,soundtrack,producer",nm0662529,"nm0928492,nm0662529"
13410,13418,tt0278504,8,nm0804408,writer,,,movie,Insomnia,Insomnia,0,2002,,118,"Drama,Mystery,Thriller",Erik Skjoldbjærg,1964.0,,"writer,director,producer",nm0634240,"nm0782711,nm0296154,nm0804408"
13411,13417,tt0278504,7,nm0296154,writer,,,movie,Insomnia,Insomnia,0,2002,,118,"Drama,Mystery,Thriller",Nikolaj Frobenius,1965.0,,"writer,soundtrack,producer",nm0634240,"nm0782711,nm0296154,nm0804408"
